,ISBN,UserID,Rating
65,1984819194,9818,2.0
72,1984819194,5473,5.0
73,1984819194,11351,5.0
78,1984819194,9868,4.0
79,1984819194,9532,4.0
82,1984819194,12423,4.0
87,1984819194,12724,5.0
90,1984819194,8012,5.0
97,1984819194,3648,4.0
98,1984819194,7316,5.0
104,1984819194,539,5.0
110,1984819194,10426,5.0
111,1984819194,4273,4.0
114,1984819194,7959,3.0
116,1984819194,9026,5.0
118,1984819194,8169,4.0
120,1984819194,13625,5.0
121,1984819194,8839,2.0
127,1984819194,7343,4.0
129,1984819194,6674,5.0
133,1984819194,8757,4.0
137,1984819194,69,4.0
138,1984819194,10486,4.0
139,1984819194,11593,5.0
140,1984819194,1423,4.0
142,1984819194,13319,3.0
155,1984819194,6023,4.0
159,1984819194,7841,5.0
162,1984819194,13381,4.0
164,1984819194,13037,3.0
170,1984819194,12544,5.0
180,1984819194,13731,4.0
186,1984819194,13694,4.0
187,1984819194,320,4.0
190,1984819194,1012,5.0
195,1984819194,5362,5.0
196,1984819194,8807,5.0
198,1984819194,13182,5.0
199,1984819194,13173,4.0
205,1984819194,9521,5.0
212,1984819194,10909,5.0
219,1984819194,5911,4.0
221,1984819194,2263,5.0
223,1984819194,1077,5.0
229,1984819194,5484,5.0
230,1984819194,10497,5.0
232,1984819194,8830,4.0
234,1984819194,12268,5.0
235,1984819194,6723,4.0
238,1984819194,4405,4.0
245,1984819194,12662,4.0
251,1984819194,13504,5.0
254,1984819194,12443,4.0
256,1984819194,8848,5.0
258,1984819194,12372,3.0
262,1984819194,526,5.0
270,1984819194,12101,4.0
271,1984819194,13615,5.0
272,1984819194,5298,5.0
273,1984819194,7242,5.0
276,1984819194,13495,5.0
277,1984819194,5110,5.0
281,1984819194,373,3.0
282,1984819194,13075,3.0
20,316346624,2697,4.0
21,316346624,9755,5.0
23,316346624,3963,4.0
26,316346624,1290,2.0
28,316346624,4528,3.0
38,316346624,8953,4.0
39,316346624,684,2.0
57,316346624,8585,4.0
60,316346624,9645,5.0
62,316346624,11527,5.0
63,316346624,8233,5.0
65,316346624,771,3.0
72,316346624,2107,4.0
73,316346624,330,4.0
78,316346624,7671,5.0
79,316346624,4969,5.0
82,316346624,12375,5.0
87,316346624,12477,4.0
20,143036556,6507,4.0
21,143036556,5808,4.0
23,143036556,189,1.0
26,143036556,7447,4.0
28,143036556,3971,5.0
38,143036556,4650,5.0
39,143036556,1131,3.0
57,143036556,10456,4.0
20,544272994,11078,5.0
21,544272994,2250,5.0
23,544272994,11249,4.0
26,544272994,9030,4.0
28,544272994,6896,3.0
38,544272994,8137,3.0
39,544272994,6637,3.0
57,544272994,461,5.0
20,521427088,9629,5.0
21,521427088,8142,4.0
23,521427088,6308,5.0
26,521427088,13835,4.0
28,521427088,11274,5.0
38,521427088,2791,5.0
39,521427088,4039,3.0
57,521427088,5873,4.0
60,521427088,7323,4.0
62,521427088,10878,4.0
63,521427088,2652,5.0
65,521427088,2528,5.0
72,521427088,2434,4.0
73,521427088,3316,5.0
78,521427088,3000,3.0
79,521427088,7736,4.0
82,521427088,3546,5.0
87,521427088,834,5.0
90,521427088,4464,4.0
97,521427088,7248,1.0
98,521427088,5453,4.0
104,521427088,5683,4.0
110,521427088,12772,5.0
111,521427088,10850,5.0
114,521427088,11509,3.0
116,521427088,12394,5.0
118,521427088,288,4.0
120,521427088,10809,3.0
121,521427088,7847,5.0
127,521427088,9877,5.0
129,521427088,12131,4.0
133,521427088,7857,4.0
137,521427088,10494,3.0
138,521427088,8872,4.0
139,521427088,10322,5.0
140,521427088,6675,5.0
142,521427088,13192,3.0
155,521427088,10278,4.0
159,521427088,7778,3.0
162,521427088,9568,4.0
164,521427088,12786,5.0
170,521427088,12935,3.0
180,521427088,8499,4.0
186,521427088,9518,4.0
187,521427088,4086,5.0
190,521427088,9106,5.0
195,521427088,1790,4.0
196,521427088,1657,5.0
198,521427088,5449,3.0
199,521427088,13530,4.0
205,521427088,6254,5.0
212,521427088,2169,5.0
219,521427088,2981,4.0
221,521427088,5853,2.0
223,521427088,12042,4.0
229,521427088,5307,3.0
230,521427088,11171,5.0
20,618551050,3372,4.0
21,618551050,13668,3.0
23,618551050,1357,4.0
26,618551050,6409,5.0
28,618551050,5230,4.0
38,618551050,3710,3.0
39,618551050,1992,4.0
57,618551050,5971,4.0
60,618551050,11251,4.0
62,618551050,3058,4.0
63,618551050,10365,2.0
65,618551050,7829,4.0
72,618551050,8294,5.0
73,618551050,2317,4.0
78,618551050,697,4.0
79,618551050,10902,3.0
82,618551050,11188,5.0
87,618551050,11732,5.0
90,618551050,12421,4.0
97,618551050,9300,2.0
98,618551050,11222,2.0
104,618551050,3235,3.0
110,618551050,6961,5.0
111,618551050,13916,5.0
114,618551050,12047,3.0
116,618551050,2471,4.0
118,618551050,1656,3.0
120,618551050,7848,4.0
121,618551050,10346,4.0
127,618551050,2696,3.0
129,618551050,2712,4.0
133,618551050,9052,4.0
137,618551050,2589,4.0
138,618551050,393,4.0
139,618551050,1635,5.0
140,618551050,157,4.0
142,618551050,6488,4.0
155,618551050,10989,3.0
159,618551050,235,3.0
162,618551050,5124,4.0
164,618551050,13237,4.0
170,618551050,6266,3.0
180,618551050,3973,3.0
186,618551050,12738,3.0
187,618551050,9882,3.0
190,618551050,2368,4.0
195,618551050,11420,3.0
196,618551050,1123,3.0
198,618551050,5861,5.0
199,618551050,1828,5.0
205,618551050,210,3.0
212,618551050,4280,3.0
219,618551050,3955,2.0
221,618551050,5572,5.0
223,618551050,4914,2.0
229,618551050,4041,4.0
230,618551050,3163,4.0
232,618551050,926,3.0
234,618551050,5238,5.0
235,618551050,3763,4.0
238,618551050,12704,4.0
245,618551050,6792,5.0
251,618551050,9387,4.0
254,618551050,11689,5.0
256,618551050,1984,4.0
258,618551050,8487,2.0
262,618551050,5314,5.0
270,618551050,13831,5.0
271,618551050,8400,3.0
272,618551050,10357,5.0
273,618551050,12114,5.0
276,618551050,11257,3.0
277,618551050,13745,3.0
281,618551050,12311,3.0
282,618551050,3006,4.0
20,059306173X,11249,4.0
21,059306173X,2250,5.0
23,059306173X,1629,4.0
26,059306173X,1336,4.0
28,059306173X,4014,3.0
38,059306173X,11067,4.0
39,059306173X,11132,4.0
57,059306173X,10910,5.0
60,059306173X,1249,5.0
62,059306173X,2105,5.0
63,059306173X,13203,5.0
65,059306173X,8556,4.0
72,059306173X,6276,5.0
73,059306173X,10404,4.0
78,059306173X,8740,4.0
79,059306173X,4168,5.0
82,059306173X,6487,5.0
87,059306173X,3946,5.0
90,059306173X,11723,5.0
97,059306173X,5123,5.0
98,059306173X,1711,5.0
104,059306173X,4818,3.0
110,059306173X,7946,4.0
111,059306173X,5004,4.0
114,059306173X,10718,4.0
116,059306173X,10732,5.0
118,059306173X,2597,4.0
120,059306173X,3557,5.0
121,059306173X,8083,4.0
127,059306173X,11824,5.0
129,059306173X,8645,4.0
133,059306173X,6829,5.0
137,059306173X,5207,5.0
138,059306173X,2121,4.0
139,059306173X,1895,3.0
140,059306173X,5667,4.0
142,059306173X,6958,4.0
155,059306173X,4299,4.0
159,059306173X,13005,5.0
162,059306173X,2503,4.0
164,059306173X,4025,5.0
170,059306173X,3468,4.0
180,059306173X,8752,2.0
186,059306173X,6105,4.0
187,059306173X,13008,5.0
190,059306173X,2163,5.0
195,059306173X,13417,5.0
196,059306173X,12482,4.0
198,059306173X,5304,5.0
199,059306173X,13873,5.0
205,059306173X,11155,5.0
212,059306173X,630,2.0
219,059306173X,2563,4.0
221,059306173X,953,4.0
223,059306173X,5941,5.0
229,059306173X,2008,2.0
230,059306173X,10501,4.0
232,059306173X,8080,3.0
234,059306173X,11311,5.0
235,059306173X,5336,3.0
238,059306173X,9284,5.0
245,059306173X,6530,4.0
251,059306173X,12849,5.0
254,059306173X,6129,3.0
256,059306173X,7845,3.0
258,059306173X,12952,3.0
262,059306173X,4419,4.0
270,059306173X,13528,5.0
271,059306173X,9145,5.0
272,059306173X,6877,4.0
273,059306173X,8404,4.0
276,059306173X,7948,4.0
277,059306173X,7664,4.0
281,059306173X,5,5.0
282,059306173X,7433,5.0
20,1476733503,6931,4.0
21,1476733503,4867,5.0
23,1476733503,1455,4.0
26,1476733503,5248,4.0
28,1476733503,4636,4.0
38,1476733503,6703,5.0
39,1476733503,925,2.0
57,1476733503,3169,4.0
60,1476733503,6433,5.0
62,1476733503,10057,5.0
63,1476733503,2438,4.0
65,1476733503,11291,5.0
72,1476733503,4017,4.0
73,1476733503,11994,5.0
78,1476733503,3915,5.0
79,1476733503,4195,4.0
82,1476733503,10004,5.0
87,1476733503,991,4.0
90,1476733503,1766,5.0
97,1476733503,3410,5.0
98,1476733503,7228,5.0
104,1476733503,1313,4.0
110,1476733503,3240,4.0
111,1476733503,12158,5.0
114,1476733503,2536,4.0
116,1476733503,3849,5.0
118,1476733503,6156,5.0
20,7162219,7203,4.0
21,7162219,10544,5.0
23,7162219,10144,5.0
26,7162219,11592,5.0
28,7162219,9149,5.0
38,7162219,6136,5.0
39,7162219,8988,5.0
57,7162219,4634,5.0
60,7162219,6782,5.0
62,7162219,11844,4.0
63,7162219,13684,4.0
65,7162219,3323,5.0
72,7162219,876,4.0
73,7162219,9560,5.0
78,7162219,5834,5.0
79,7162219,6131,5.0
82,7162219,10204,5.0
87,7162219,3919,4.0
90,7162219,9881,4.0
97,7162219,528,4.0
98,7162219,3974,3.0
104,7162219,8618,5.0
110,7162219,13776,5.0
111,7162219,1017,5.0
114,7162219,5482,5.0
116,7162219,1952,4.0
118,7162219,9768,3.0
120,7162219,10195,5.0
121,7162219,12989,4.0
127,7162219,8380,4.0
129,7162219,2938,5.0
133,7162219,3340,5.0
137,7162219,1995,5.0
138,7162219,4829,5.0
139,7162219,5213,5.0
140,7162219,3133,5.0
142,7162219,5730,5.0
155,7162219,7606,4.0
159,7162219,9884,3.0
162,7162219,3753,5.0
164,7162219,11080,5.0
170,7162219,5869,5.0
180,7162219,858,5.0
186,7162219,4734,5.0
187,7162219,6124,5.0
190,7162219,10009,5.0
195,7162219,9913,5.0
196,7162219,693,4.0
198,7162219,12814,5.0
199,7162219,4004,5.0
205,7162219,5418,5.0
212,7162219,5018,4.0
219,7162219,2226,5.0
221,7162219,8333,4.0
223,7162219,5826,5.0
229,7162219,2547,5.0
230,7162219,892,4.0
232,7162219,6915,5.0
234,7162219,1627,5.0
235,7162219,7716,2.0
238,7162219,6439,5.0
245,7162219,10087,5.0
251,7162219,3617,5.0
254,7162219,11699,5.0
256,7162219,5848,5.0
258,7162219,2489,4.0
262,7162219,2679,4.0
270,7162219,9836,4.0
271,7162219,10172,5.0
272,7162219,2251,4.0
273,7162219,1230,4.0
276,7162219,2926,5.0
277,7162219,7887,5.0
281,7162219,13085,4.0
282,7162219,10383,5.0
20,688172172,4952,4.0
21,688172172,1712,4.0
23,688172172,7085,5.0
26,688172172,10636,5.0
28,688172172,1038,5.0
38,688172172,11669,3.0
39,688172172,1746,4.0
57,688172172,4802,5.0
60,688172172,3178,4.0
62,688172172,11976,5.0
63,688172172,4719,1.0
65,688172172,10559,5.0
72,688172172,13066,5.0
73,688172172,9246,5.0
78,688172172,8384,5.0
79,688172172,10052,5.0
82,688172172,13899,5.0
87,688172172,10840,5.0
90,688172172,9982,4.0
97,688172172,9525,5.0
98,688172172,9480,5.0
104,688172172,7226,5.0
110,688172172,5656,4.0
111,688172172,5414,4.0
114,688172172,9209,4.0
116,688172172,7027,5.0
118,688172172,4527,5.0
120,688172172,7205,5.0
121,688172172,5187,5.0
127,688172172,12138,5.0
129,688172172,8302,5.0
133,688172172,10123,5.0
137,688172172,638,5.0
138,688172172,9572,5.0
139,688172172,7977,4.0
140,688172172,9821,4.0
142,688172172,11133,5.0
155,688172172,3523,5.0
159,688172172,7098,4.0
162,688172172,4132,5.0
164,688172172,12296,5.0
170,688172172,442,5.0
180,688172172,9088,3.0
186,688172172,13676,5.0
187,688172172,8023,5.0
190,688172172,5375,3.0
195,688172172,348,5.0
196,688172172,7137,5.0
198,688172172,12288,5.0
199,688172172,6533,5.0
205,688172172,13361,5.0
212,688172172,9639,5.0
219,688172172,8433,5.0
221,688172172,7556,4.0
223,688172172,1747,5.0
229,688172172,867,5.0
230,688172172,13026,4.0
232,688172172,3463,4.0
234,688172172,12532,5.0
235,688172172,13121,3.0
238,688172172,8363,4.0
245,688172172,13286,5.0
251,688172172,1655,4.0
254,688172172,6043,4.0
256,688172172,12508,3.0
258,688172172,10153,4.0
262,688172172,9381,5.0
270,688172172,8760,4.0
271,688172172,5807,5.0
272,688172172,1871,5.0
273,688172172,8814,4.0
276,688172172,12589,5.0
277,688172172,8157,4.0
281,688172172,548,5.0
282,688172172,4457,4.0
20,385495323,5328,4.0
21,385495323,3654,5.0
23,385495323,863,5.0
26,385495323,2427,4.0
28,385495323,12336,5.0
38,385495323,12047,5.0
39,385495323,10127,3.0
57,385495323,13706,5.0
60,385495323,2789,4.0
62,385495323,8702,5.0
63,385495323,2408,5.0
65,385495323,1078,4.0
72,385495323,936,4.0
73,385495323,261,4.0
78,385495323,945,4.0
79,385495323,10834,4.0
82,385495323,4016,4.0
87,385495323,11098,5.0
90,385495323,3270,5.0
97,385495323,8038,4.0
98,385495323,12781,4.0
104,385495323,4155,4.0
110,385495323,8357,5.0
111,385495323,10065,5.0
114,385495323,5170,4.0
116,385495323,13892,5.0
118,385495323,5136,3.0
120,385495323,2780,5.0
121,385495323,6760,4.0
127,385495323,5980,5.0
129,385495323,9799,5.0
133,385495323,12325,5.0
137,385495323,13037,5.0
138,385495323,7463,4.0
139,385495323,4563,4.0
140,385495323,5558,5.0
142,385495323,5462,5.0
155,385495323,12281,5.0
159,385495323,390,5.0
162,385495323,7529,5.0
164,385495323,7504,4.0
170,385495323,8156,5.0
180,385495323,12238,5.0
186,385495323,2442,4.0
187,385495323,12776,5.0
190,385495323,3522,5.0
195,385495323,607,3.0
196,385495323,10838,5.0
198,385495323,4707,5.0
199,385495323,7344,3.0
205,385495323,12189,5.0
212,385495323,5758,4.0
219,385495323,9251,5.0
221,385495323,3907,4.0
223,385495323,6321,5.0
229,385495323,5638,4.0
230,385495323,2640,2.0
232,385495323,9725,5.0
234,385495323,5698,5.0
235,385495323,11247,5.0
238,385495323,5780,5.0
245,385495323,6733,3.0
251,385495323,2811,3.0
254,385495323,11011,5.0
256,385495323,10587,4.0
258,385495323,10949,5.0
262,385495323,11304,5.0
270,385495323,1613,5.0
271,385495323,400,5.0
272,385495323,5162,4.0
273,385495323,9962,4.0
276,385495323,5955,5.0
277,385495323,10578,3.0
281,385495323,4676,5.0
282,385495323,2489,5.0
20,676979785,1486,2.0
21,676979785,5410,4.0
23,676979785,724,3.0
26,676979785,140,1.0
28,676979785,1601,3.0
38,676979785,11551,1.0
39,676979785,9476,3.0
57,676979785,1054,3.0
60,676979785,11924,4.0
62,676979785,5963,3.0
63,676979785,8795,4.0
65,676979785,458,4.0
72,676979785,13212,4.0
73,676979785,13802,4.0
78,676979785,12621,4.0
79,676979785,6093,3.0
82,676979785,10355,5.0
87,676979785,2182,3.0
20,61234001,1160,1.0
21,61234001,13777,2.0
23,61234001,681,1.0
26,61234001,6233,1.0
28,61234001,6391,2.0
38,61234001,12876,1.0
39,61234001,7225,1.0
57,61234001,4021,2.0
60,61234001,9544,1.0
62,61234001,8911,1.0
63,61234001,10398,3.0
65,61234001,5000,2.0
72,61234001,13017,1.0
73,61234001,5290,1.0
78,61234001,1199,5.0
79,61234001,3572,2.0
82,61234001,4733,1.0
87,61234001,9597,1.0
90,61234001,10182,1.0
97,61234001,4175,5.0
98,61234001,358,5.0
104,61234001,3667,1.0
110,61234001,10863,3.0
111,61234001,1372,3.0
114,61234001,6401,4.0
116,61234001,8394,4.0
118,61234001,4186,4.0
120,61234001,3921,1.0
121,61234001,8230,5.0
127,61234001,13847,4.0
129,61234001,7065,1.0
133,61234001,3615,2.0
137,61234001,4217,1.0
138,61234001,5571,3.0
139,61234001,12248,2.0
140,61234001,794,4.0
142,61234001,9773,3.0
155,61234001,4427,2.0
159,61234001,5313,3.0
162,61234001,2721,3.0
164,61234001,3781,3.0
170,61234001,12618,4.0
180,61234001,4173,5.0
186,61234001,6497,4.0
187,61234001,9390,5.0
190,61234001,7006,3.0
195,61234001,4053,3.0
196,61234001,2671,4.0
198,61234001,5975,4.0
199,61234001,13091,2.0
205,61234001,5123,4.0
212,61234001,1833,5.0
219,61234001,11110,4.0
221,61234001,11010,4.0
223,61234001,5878,2.0
229,61234001,8398,5.0
230,61234001,6608,4.0
232,61234001,192,1.0
234,61234001,11843,4.0
235,61234001,13493,2.0
238,61234001,12944,5.0
245,61234001,8750,1.0
251,61234001,13407,4.0
254,61234001,8999,3.0
256,61234001,3141,4.0
258,61234001,10049,4.0
262,61234001,7560,4.0
270,61234001,8610,3.0
271,61234001,10899,5.0
272,61234001,3766,5.0
273,61234001,434,4.0
276,61234001,10956,4.0
277,61234001,11461,3.0
281,61234001,4744,3.0
282,61234001,4793,4.0
20,465023924,3926,4.0
21,465023924,1736,3.0
23,465023924,4215,4.0
26,465023924,3378,3.0
28,465023924,944,4.0
38,465023924,4091,4.0
39,465023924,12910,5.0
57,465023924,2537,4.0
60,465023924,2534,3.0
62,465023924,8069,4.0
63,465023924,7181,5.0
65,465023924,10792,2.0
72,465023924,13039,4.0
73,465023924,10694,5.0
78,465023924,3088,4.0
79,465023924,13278,4.0
82,465023924,10946,4.0
87,465023924,6956,4.0
90,465023924,7128,4.0
97,465023924,13703,5.0
98,465023924,12287,4.0
104,465023924,13161,4.0
110,465023924,10576,5.0
111,465023924,9388,5.0
114,465023924,7270,3.0
116,465023924,5487,3.0
118,465023924,613,4.0
120,465023924,12813,2.0
121,465023924,5622,2.0
127,465023924,2649,2.0
129,465023924,5164,3.0
133,465023924,2686,2.0
137,465023924,11031,5.0
138,465023924,13643,3.0
139,465023924,12851,5.0
140,465023924,1079,5.0
142,465023924,4510,4.0
155,465023924,13446,5.0
159,465023924,8494,3.0
162,465023924,5154,5.0
164,465023924,13771,4.0
170,465023924,10421,5.0
180,465023924,6411,5.0
186,465023924,10853,4.0
187,465023924,1007,5.0
190,465023924,7634,5.0
195,465023924,2419,4.0
196,465023924,8902,4.0
198,465023924,10339,4.0
199,465023924,1963,4.0
205,465023924,12976,5.0
212,465023924,8077,2.0
219,465023924,13903,5.0
221,465023924,6813,5.0
223,465023924,12182,5.0
229,465023924,13677,4.0
230,465023924,12577,4.0
232,465023924,707,4.0
234,465023924,13373,4.0
235,465023924,13466,5.0
238,465023924,6032,5.0
245,465023924,1105,5.0
251,465023924,626,3.0
254,465023924,25,4.0
256,465023924,13335,5.0
258,465023924,13587,4.0
262,465023924,11741,4.0
270,465023924,4888,4.0
271,465023924,3948,4.0
272,465023924,8464,4.0
273,465023924,5837,4.0
276,465023924,724,4.0
277,465023924,6988,5.0
281,465023924,2510,3.0
282,465023924,4826,4.0
20,1627790365,3583,4.0
21,1627790365,1578,4.0
23,1627790365,6999,4.0
26,1627790365,11597,3.0
28,1627790365,6151,5.0
38,1627790365,7263,5.0
39,1627790365,2710,4.0
57,1627790365,3849,5.0
60,1627790365,2263,5.0
62,1627790365,10062,3.0
63,1627790365,11819,5.0
65,1627790365,2622,4.0
72,1627790365,2067,4.0
73,1627790365,763,4.0
78,1627790365,9866,5.0
79,1627790365,8841,5.0
82,1627790365,3881,4.0
87,1627790365,2463,5.0
20,385493622,8258,4.0
21,385493622,5537,5.0
23,385493622,9040,3.0
26,385493622,6493,4.0
28,385493622,10127,5.0
38,385493622,7248,3.0
39,385493622,5352,5.0
57,385493622,9048,4.0
60,385493622,7263,5.0
62,385493622,4275,5.0
63,385493622,5949,5.0
65,385493622,5970,4.0
72,385493622,6435,5.0
73,385493622,8703,4.0
78,385493622,6972,4.0
79,385493622,8426,5.0
82,385493622,4188,4.0
87,385493622,6902,5.0
20,039333810X,8241,5.0
21,039333810X,955,5.0
23,039333810X,5545,2.0
26,039333810X,3527,3.0
28,039333810X,8847,1.0
38,039333810X,1485,4.0
39,039333810X,12792,2.0
57,039333810X,11445,3.0
60,039333810X,11668,4.0
62,039333810X,8297,3.0
63,039333810X,1447,3.0
65,039333810X,12873,2.0
72,039333810X,6277,2.0
73,039333810X,3732,4.0
78,039333810X,9737,4.0
79,039333810X,5004,5.0
82,039333810X,4347,4.0
87,039333810X,10132,3.0
20,316051640,6508,4.0
21,316051640,397,4.0
23,316051640,6878,5.0
26,316051640,690,4.0
28,316051640,9049,3.0
38,316051640,2692,3.0
39,316051640,6921,4.0
57,316051640,6873,4.0
60,316051640,485,4.0
62,316051640,6090,5.0
63,316051640,8950,4.0
65,316051640,2279,3.0
72,316051640,3281,3.0
73,316051640,5974,3.0
78,316051640,10027,5.0
79,316051640,3509,5.0
82,316051640,71,4.0
87,316051640,6724,4.0
90,316051640,10864,4.0
97,316051640,8910,5.0
98,316051640,11856,5.0
104,316051640,8145,4.0
110,316051640,7740,4.0
111,316051640,2816,5.0
114,316051640,2457,3.0
116,316051640,6567,4.0
118,316051640,11762,4.0
120,316051640,4183,5.0
121,316051640,2475,2.0
127,316051640,3563,4.0
129,316051640,1044,4.0
133,316051640,9569,5.0
137,316051640,6554,5.0
138,316051640,9548,3.0
139,316051640,10327,3.0
140,316051640,2612,3.0
142,316051640,2774,4.0
155,316051640,1910,4.0
159,316051640,2400,2.0
162,316051640,5292,3.0
164,316051640,5563,5.0
170,316051640,9079,3.0
20,451037707,11596,2.0
21,451037707,7428,3.0
23,451037707,9531,3.0
26,451037707,3982,4.0
28,451037707,633,4.0
38,451037707,4158,4.0
39,451037707,1678,4.0
57,451037707,10237,4.0
60,451037707,12881,4.0
62,451037707,8786,3.0
63,451037707,2459,4.0
65,451037707,2858,3.0
72,451037707,10336,3.0
73,451037707,4846,4.0
78,451037707,12694,3.0
79,451037707,10325,4.0
82,451037707,8148,5.0
87,451037707,6258,5.0
90,451037707,5617,4.0
97,451037707,10267,5.0
98,451037707,3477,5.0
104,451037707,8526,3.0
110,451037707,72,3.0
111,451037707,5488,3.0
114,451037707,2912,4.0
116,451037707,7937,4.0
118,451037707,1150,4.0
120,451037707,11857,2.0
121,451037707,13310,4.0
127,451037707,7381,3.0
129,451037707,13009,4.0
133,451037707,8765,1.0
137,451037707,12502,3.0
138,451037707,11327,4.0
139,451037707,8698,3.0
140,451037707,4990,1.0
142,451037707,416,3.0
155,451037707,789,4.0
159,451037707,4218,4.0
162,451037707,7522,4.0
164,451037707,1793,3.0
170,451037707,2036,5.0
180,451037707,11119,4.0
186,451037707,13268,4.0
187,451037707,5120,4.0
190,451037707,9540,3.0
195,451037707,12481,5.0
196,451037707,9354,4.0
198,451037707,269,1.0
199,451037707,12798,3.0
205,451037707,622,4.0
212,451037707,5189,1.0
219,451037707,11658,5.0
221,451037707,3373,3.0
223,451037707,11261,1.0
229,451037707,606,3.0
230,451037707,10630,1.0
232,451037707,108,5.0
234,451037707,9195,5.0
235,451037707,11180,3.0
238,451037707,13778,3.0
245,451037707,8119,2.0
251,451037707,12245,1.0
254,451037707,961,5.0
256,451037707,1184,5.0
258,451037707,5890,1.0
262,451037707,10297,5.0
270,451037707,9462,3.0
271,451037707,243,4.0
272,451037707,9355,5.0
273,451037707,4377,5.0
276,451037707,10306,2.0
277,451037707,10329,2.0
281,451037707,13575,2.0
282,451037707,11636,4.0
20,553804367,7212,4.0
21,553804367,3903,4.0
23,553804367,5034,3.0
26,553804367,8456,4.0
28,553804367,8545,4.0
38,553804367,3072,4.0
39,553804367,10573,5.0
57,553804367,6602,4.0
20,1439192812,7003,4.0
21,1439192812,5151,4.0
23,1439192812,13805,4.0
26,1439192812,11318,4.0
28,1439192812,4014,3.0
38,1439192812,6372,3.0
39,1439192812,4535,5.0
57,1439192812,9754,5.0
60,1439192812,7309,2.0
62,1439192812,13732,2.0
63,1439192812,4628,4.0
65,1439192812,898,4.0
72,1439192812,10280,1.0
73,1439192812,3495,5.0
78,1439192812,1980,5.0
79,1439192812,8580,5.0
82,1439192812,2899,2.0
87,1439192812,6732,3.0
90,1439192812,10995,4.0
97,1439192812,13317,4.0
98,1439192812,11529,4.0
104,1439192812,278,3.0
110,1439192812,13139,4.0
111,1439192812,654,3.0
114,1439192812,1459,5.0
116,1439192812,5673,5.0
118,1439192812,9183,3.0
120,1439192812,6189,3.0
121,1439192812,8954,4.0
127,1439192812,2905,4.0
129,1439192812,9599,4.0
133,1439192812,11149,1.0
137,1439192812,1690,3.0
138,1439192812,5787,5.0
139,1439192812,1204,5.0
140,1439192812,11286,4.0
142,1439192812,9974,3.0
155,1439192812,7520,2.0
159,1439192812,13166,3.0
162,1439192812,2099,5.0
164,1439192812,10058,5.0
170,1439192812,2583,5.0
180,1439192812,7255,5.0
186,1439192812,6548,5.0
187,1439192812,9186,3.0
190,1439192812,10817,1.0
195,1439192812,2358,5.0
196,1439192812,8444,3.0
198,1439192812,11833,4.0
199,1439192812,7128,4.0
205,1439192812,3678,5.0
212,1439192812,1892,4.0
219,1439192812,10814,5.0
221,1439192812,11519,5.0
223,1439192812,10625,4.0
229,1439192812,9364,4.0
230,1439192812,333,4.0
232,1439192812,5282,4.0
234,1439192812,2333,5.0
235,1439192812,5251,4.0
238,1439192812,4597,4.0
245,1439192812,9438,3.0
251,1439192812,13810,5.0
254,1439192812,7938,4.0
256,1439192812,6229,4.0
258,1439192812,8263,4.0
262,1439192812,7860,5.0
270,1439192812,4673,5.0
271,1439192812,3836,2.0
272,1439192812,13304,4.0
273,1439192812,9595,4.0
276,1439192812,6843,3.0
277,1439192812,8928,5.0
281,1439192812,12012,2.0
282,1439192812,6938,5.0
20,307265633,3372,5.0
21,307265633,5505,2.0
23,307265633,7248,5.0
26,307265633,2115,4.0
28,307265633,2839,4.0
38,307265633,684,3.0
39,307265633,4539,4.0
57,307265633,3711,3.0
60,307265633,6845,5.0
62,307265633,4459,3.0
63,307265633,11290,5.0
65,307265633,3671,5.0
72,307265633,4617,1.0
73,307265633,3246,3.0
78,307265633,5968,5.0
79,307265633,6553,4.0
82,307265633,6492,5.0
87,307265633,4572,4.0
90,307265633,7620,3.0
97,307265633,5467,3.0
98,307265633,10042,4.0
104,307265633,4680,4.0
110,307265633,3761,5.0
111,307265633,12673,4.0
114,307265633,5461,2.0
116,307265633,5119,5.0
118,307265633,5880,4.0
120,307265633,12856,5.0
121,307265633,5432,5.0
127,307265633,3140,4.0
129,307265633,10227,4.0
133,307265633,11328,4.0
137,307265633,13442,4.0
138,307265633,4562,5.0
139,307265633,3034,5.0
140,307265633,603,4.0
142,307265633,6118,5.0
155,307265633,8917,5.0
159,307265633,7165,4.0
162,307265633,7468,5.0
164,307265633,9762,5.0
170,307265633,3253,4.0
180,307265633,8915,4.0
186,307265633,12390,5.0
187,307265633,6344,4.0
190,307265633,8886,4.0
195,307265633,11621,3.0
196,307265633,11133,4.0
198,307265633,4779,4.0
199,307265633,11322,1.0
205,307265633,12745,5.0
212,307265633,412,3.0
219,307265633,5190,4.0
221,307265633,8530,4.0
223,307265633,1297,4.0
229,307265633,9827,3.0
230,307265633,3380,5.0
232,307265633,7222,2.0
234,307265633,1672,2.0
235,307265633,12145,3.0
238,307265633,9581,4.0
245,307265633,9893,4.0
251,307265633,11715,2.0
254,307265633,74,4.0
256,307265633,6423,4.0
258,307265633,245,3.0
262,307265633,6205,5.0
270,307265633,9315,5.0
271,307265633,6832,4.0
272,307265633,5852,4.0
273,307265633,780,2.0
276,307265633,9001,4.0
277,307265633,9219,3.0
281,307265633,3790,5.0
282,307265633,9952,4.0
20,7240198,4860,5.0
21,7240198,7411,5.0
23,7240198,917,4.0
26,7240198,4913,4.0
28,7240198,8024,3.0
38,7240198,6498,5.0
