,UserID,ISBN,Rating
155741,771,048627263X,5.0
155742,771,048627263X,5.0
155743,771,048627263X,5.0
155744,771,048627263X,5.0
155745,771,048627263X,5.0
155746,771,048627263X,5.0
155747,771,048627263X,5.0
155816,144,048627263X,5.0
155902,7287,1400077427,5.0
155903,7287,1400077427,5.0
155904,7287,1400077427,5.0
155905,7287,1400077427,5.0
155906,7287,1400077427,5.0
155907,7287,1400077427,5.0
155969,6032,046509760X,4.0
155970,6032,046509760X,4.0
155971,6032,046509760X,4.0
155972,6032,046509760X,4.0
155973,6032,046509760X,4.0
155974,6032,046509760X,4.0
155975,6032,046509760X,4.0
156042,3755,076790818X,5.0
156043,3755,076790818X,5.0
156044,3755,076790818X,5.0
156123,5974,1439170916,4.0
156124,5974,1439170916,4.0
156125,5974,1439170916,4.0
156126,5974,1439170916,4.0
156127,5974,1439170916,4.0
156128,5974,1439170916,4.0
156129,5974,1439170916,4.0
156193,7439,068482471X,5.0
156194,7439,068482471X,5.0
156195,7439,068482471X,5.0
156196,7439,068482471X,5.0
156197,7439,068482471X,5.0
156198,7439,068482471X,5.0
156199,7439,068482471X,5.0
156271,584,1419729071,5.0
156272,584,1419729071,5.0
156273,584,1419729071,5.0
156274,584,1419729071,5.0
156326,2954,014311526X,5.0
156327,2954,014311526X,5.0
156328,2954,014311526X,5.0
156329,2954,014311526X,5.0
156330,2954,014311526X,5.0
156331,2954,014311526X,5.0
156332,2954,014311526X,5.0
156390,11935,038553082X,5.0
156400,11935,1594489254,5.0
156437,10864,014027541X,5.0
156512,7259,125006953X,2.0
156513,7259,125006953X,2.0
156514,7259,125006953X,2.0
156515,7259,125006953X,2.0
156516,7259,125006953X,2.0
156517,7259,125006953X,2.0
156518,7259,125006953X,2.0
156617,10542,1416588256,1.0
156710,8728,1400067820,2.0
156711,8728,1400067820,2.0
156712,8728,1400067820,2.0
156713,8728,1400067820,2.0
156714,8728,1400067820,2.0
156715,8728,1400067820,2.0
156738,10960,1101870532,5.0
156739,10960,1101870532,5.0
156740,10960,1101870532,5.0
156741,10960,1101870532,5.0
156742,10960,1101870532,5.0
156818,3511,1476733503,5.0
156819,3511,1476733503,5.0
156820,3511,1476733503,5.0
156821,3511,1476733503,5.0
156822,3511,1476733503,5.0
156823,3511,1476733503,5.0
156824,3511,1476733503,5.0
156908,8950,1416588256,4.0
156909,8950,1416588256,4.0
156910,8950,1416588256,4.0
156911,8950,1416588256,4.0
156912,8950,1416588256,4.0
156913,8950,1416588256,4.0
156914,8950,1416588256,4.0
156915,8950,1416588256,4.0
156947,8665,902543522X,5.0
156948,8665,902543522X,5.0
156949,8665,902543522X,5.0
156950,8665,902543522X,5.0
156951,8665,902543522X,5.0
156952,8665,902543522X,5.0
156953,8665,902543522X,5.0
156954,8665,902543522X,5.0
157074,7563,1419729071,4.0
157114,9055,1476733503,5.0
157115,9055,1476733503,5.0
157116,9055,1476733503,5.0
157117,9055,1476733503,5.0
157118,9055,1476733503,5.0
157119,9055,1476733503,5.0
157120,9055,1476733503,5.0
157218,10527,1419729071,1.0
157261,2630,1565126831,4.0
157262,2630,1565126831,4.0
157263,2630,1565126831,4.0
157264,2630,1565126831,4.0
157265,2630,1565126831,4.0
157266,2630,1565126831,4.0
157267,2630,1565126831,4.0
157338,7293,1771641495,3.0
157370,7293,1594485755,4.0
157371,7293,1594485755,4.0
157372,7293,1594485755,4.0
157373,7293,1594485755,4.0
157374,7293,1594485755,4.0
157375,7293,1594485755,4.0
157376,7293,1594485755,4.0
157377,7293,1594485755,4.0
157451,5885,1594205213,3.0
157499,10104,076790818X,5.0
157548,4691,038553082X,3.0
157549,4691,038553082X,3.0
157550,4691,038553082X,3.0
157551,4691,038553082X,3.0
157552,4691,038553082X,3.0
157553,4691,038553082X,3.0
157554,4691,038553082X,3.0
157555,4691,038553082X,3.0
157623,5740,1476733503,5.0
157747,5333,057123545X,3.0
157748,5333,057123545X,3.0
157749,5333,057123545X,3.0
157750,5333,057123545X,3.0
157751,5333,057123545X,3.0
157752,5333,057123545X,3.0
157811,11285,1101984597,5.0
157812,11285,1101984597,5.0
157813,11285,1101984597,5.0
157814,11285,1101984597,5.0
157815,11285,1101984597,5.0
157816,11285,1101984597,5.0
157817,11285,1101984597,5.0
157969,4079,1596914521,4.0
157970,4079,1596914521,4.0
157971,4079,1596914521,4.0
157972,4079,1596914521,4.0
157973,4079,1596914521,4.0
157974,4079,1596914521,4.0
157975,4079,1596914521,4.0
158040,1758,057123545X,4.0
158186,1286,1846144329,1.0
158202,1286,159420411X,3.0
158203,1286,159420411X,3.0
158204,1286,159420411X,3.0
158205,1286,159420411X,3.0
158206,1286,159420411X,3.0
158207,1286,159420411X,3.0
158208,1286,159420411X,3.0
158209,1286,159420411X,3.0
158263,5711,1400052173,5.0
158373,4423,033050889X,4.0
158427,2457,076790818X,3.0
158496,1433,076790818X,5.0
158551,6828,145162445X,4.0
158635,11586,1861978766,3.0
158636,11586,1861978766,3.0
158637,11586,1861978766,3.0
158638,11586,1861978766,3.0
158639,11586,1861978766,3.0
158640,11586,1861978766,3.0
158641,11586,1861978766,3.0
158642,11586,1861978766,3.0
158778,9201,1848310358,5.0
158779,9201,1848310358,5.0
158780,9201,1848310358,5.0
158819,6259,1596914521,4.0
158890,2527,067973337X,4.0
158976,4909,039330700X,3.0
158977,4909,039330700X,3.0
158978,4909,039330700X,3.0
158979,4909,039330700X,3.0
158980,4909,039330700X,3.0
158981,4909,039330700X,3.0
158982,4909,039330700X,3.0
159077,8057,1570625190,3.0
159078,8057,1570625190,3.0
159079,8057,1570625190,3.0
159080,8057,1570625190,3.0
159081,8057,1570625190,3.0
159082,8057,1570625190,3.0
159083,8057,1570625190,3.0
159084,8057,1570625190,3.0
159144,1116,068482471X,4.0
159145,1116,068482471X,4.0
159146,1116,068482471X,4.0
159147,1116,068482471X,4.0
159148,1116,068482471X,4.0
159149,1116,068482471X,4.0
159150,1116,068482471X,4.0
159151,1116,068482471X,4.0
159152,1116,068482471X,4.0
159207,8875,014311526X,1.0
159242,4947,902543522X,4.0
159243,4947,902543522X,4.0
159244,4947,902543522X,4.0
159245,4947,902543522X,4.0
159246,4947,902543522X,4.0
159247,4947,902543522X,4.0
159248,4947,902543522X,4.0
159318,10460,014027541X,5.0
159319,10460,159420229X,5.0
159320,10460,159420229X,5.0
159321,10460,159420229X,5.0
159322,10460,159420229X,5.0
159323,10460,159420229X,5.0
159324,10460,159420229X,5.0
159325,10460,159420229X,5.0
159404,2737,1596914521,4.0
159489,4555,1473637465,3.0
159490,4555,1473637465,3.0
159491,4555,1473637465,3.0
159492,4555,1473637465,3.0
159493,4555,1473637465,3.0
159494,4555,1473637465,3.0
159551,7019,1846144329,4.0
159552,7019,1846144329,4.0
159553,7019,1846144329,4.0
159554,7019,1846144329,4.0
159555,7019,1846144329,4.0
159556,7019,1846144329,4.0
159557,7019,1846144329,4.0
159558,7019,1846144329,4.0
159625,6720,067973337X,4.0
159626,6720,067973337X,4.0
159627,6720,067973337X,4.0
159628,6720,067973337X,4.0
159629,6720,067973337X,4.0
159705,9665,1400063515,5.0
159706,9665,1400063515,5.0
159707,9665,1400063515,5.0
159708,9665,1400063515,5.0
159709,9665,1400063515,5.0
159710,9665,1400063515,5.0
159711,9665,1400063515,5.0
159803,9799,1861978766,4.0
159870,8913,1848310358,4.0
159871,8913,1848310358,4.0
159872,8913,1848310358,4.0
159873,8913,1848310358,4.0
159874,8913,1848310358,4.0
159875,8913,1848310358,4.0
159876,8913,1848310358,4.0
159877,8913,1848310358,4.0
159937,8769,1594489254,2.0
160034,4671,1400067820,5.0
160107,11386,055380202X,4.0
160137,6455,1101874937,2.0
160138,6455,1101874937,2.0
160139,6455,1101874937,2.0
160140,6455,1101874937,2.0
160141,6455,1101874937,2.0
160142,6455,1101874937,2.0
160239,5433,006145205X,1.0
160267,10843,1594202435,4.0
160268,10843,1594202435,4.0
160269,10843,1594202435,4.0
160270,10843,1594202435,4.0
160271,10843,1594202435,4.0
160272,10843,1594202435,4.0
160273,10843,1594202435,4.0
160274,10843,1594202435,4.0
160360,855,1585422207,3.0
160361,855,1585422207,3.0
160362,855,1585422207,3.0
160363,855,1585422207,3.0
160364,855,1585422207,3.0
160365,855,1585422207,3.0
160366,855,1585422207,3.0
160422,9557,1400052173,5.0
160549,8218,038535066X,5.0
160578,8218,048627263X,4.0
160672,6602,1439171211,3.0
160673,6602,1439171211,3.0
160674,6602,1439171211,3.0
160675,6602,1439171211,3.0
160676,6602,1439171211,3.0
160677,6602,1439171211,3.0
160678,6602,1439171211,3.0
160679,6602,1439171211,3.0
160680,6602,1439171211,3.0
160745,1841,1451697716,4.0
160804,3083,074320011X,5.0
160805,3083,074320011X,5.0
160806,3083,074320011X,5.0
160807,3083,074320011X,5.0
160808,3083,074320011X,5.0
160809,3083,074320011X,5.0
160810,3083,074320011X,5.0
160811,3083,074320011X,5.0
160812,3083,074320011X,5.0
160895,3512,1439171211,3.0
160896,3512,1439171211,3.0
160897,3512,1439171211,3.0
160898,3512,1439171211,3.0
160899,3512,1439171211,3.0
160900,3512,1439171211,3.0
160901,3512,1439171211,3.0
160957,7794,1594205221,3.0
160958,7794,1594205221,3.0
160959,7794,1594205221,3.0
160960,7794,1594205221,3.0
160961,7794,1594205221,3.0
160962,7794,1594205221,3.0
160982,9499,1101984597,4.0
160998,9499,067973337X,2.0
161006,9499,1476733503,4.0
161008,9499,1771642483,2.0
161010,9499,1101874937,2.0
161094,9820,1841157465,4.0
161095,9820,1841157465,4.0
161096,9820,1841157465,4.0
161097,9820,1841157465,4.0
161098,9820,1841157465,4.0
161099,9820,1841157465,4.0
161100,9820,1841157465,4.0
161101,9820,1841157465,4.0
161165,6883,1400033721,5.0
161166,6883,1400033721,5.0
161167,6883,1400033721,5.0
161168,6883,1400033721,5.0
161169,6883,1400033721,5.0
161170,6883,1400033721,5.0
161171,6883,1400033721,5.0
161285,979,1596914521,4.0
161357,10374,1101870532,4.0
161358,10374,1101870532,4.0
161359,10374,1101870532,4.0
161360,10374,1101870532,4.0
161361,10374,1101870532,4.0
161478,6618,039333810X,4.0
161479,6618,039333810X,4.0
161480,6618,039333810X,4.0
161481,6618,039333810X,4.0
161482,6618,039333810X,4.0
161483,6618,039333810X,4.0
161484,6618,039333810X,4.0
161520,6793,1585422207,5.0
161596,2866,1416588256,5.0
161658,3248,1585422207,4.0
161742,6227,046509760X,5.0
161965,12270,1400067820,1.0
162020,3597,1594205221,5.0
162021,3597,1594205221,5.0
162022,3597,1594205221,5.0
162023,3597,1594205221,5.0
162024,3597,1594205221,5.0
162025,3597,1594205221,5.0
162026,3597,1594205221,5.0
162027,3597,1594205221,5.0
162059,1821,1592406599,5.0
162162,6594,1861978766,2.0
162163,6594,1861978766,2.0
162164,6594,1861978766,2.0
162165,6594,1861978766,2.0
162166,6594,1861978766,2.0
162167,6594,1861978766,2.0
162168,6594,1861978766,2.0
162169,6594,1861978766,2.0
162240,9599,074320011X,4.0
162241,9599,074320011X,4.0
162242,9599,074320011X,4.0
162243,9599,074320011X,4.0
162244,9599,074320011X,4.0
162245,9599,074320011X,4.0
162246,9599,074320011X,4.0
162322,7111,1439170916,4.0
162379,5495,1841157465,5.0
162566,12215,1400063515,1.0
162675,4657,1400067820,1.0
162693,7160,1592406599,4.0
162694,7160,1592406599,4.0
162695,7160,1592406599,4.0
162696,7160,1592406599,4.0
162697,7160,1592406599,4.0
162698,7160,1592406599,4.0
162699,7160,1592406599,4.0
162700,7160,1592406599,4.0
162784,4741,1565126831,4.0
162792,4741,1594489254,4.0
162793,4741,1594489254,4.0
162794,4741,1594489254,4.0
162853,10180,038553082X,5.0
162854,10180,038553082X,5.0
162855,10180,038553082X,5.0
162856,10180,038553082X,5.0
162857,10180,038553082X,5.0
162858,10180,038553082X,5.0
162859,10180,038553082X,5.0
162860,10180,038553082X,5.0
162861,10180,038553082X,5.0
162919,1387,1596914521,4.0
162920,1387,1596914521,4.0
162921,1387,1596914521,4.0
162922,1387,1596914521,4.0
162923,1387,1596914521,4.0
162924,1387,1596914521,4.0
162925,1387,1596914521,4.0
162926,1387,1596914521,4.0
162987,2136,158333467X,4.0
163065,2272,1594202435,3.0
163073,2272,1400063515,2.0
163085,2272,1594489254,4.0
163086,2272,014311526X,5.0
163105,2272,1439170916,2.0
163119,9149,1101984597,4.0
163120,9149,1101984597,4.0
163121,9149,1101984597,4.0
163122,9149,1101984597,4.0
163123,9149,1101984597,4.0
163124,9149,1101984597,4.0
163125,9149,1101984597,4.0
163200,7192,158333467X,3.0
163326,8314,1400067820,5.0
163384,4492,1594205078,5.0
163454,6370,1419729071,5.0
163455,6370,1419729071,5.0
163456,6370,1419729071,5.0
163457,6370,1419729071,5.0
163458,6370,1419729071,5.0
163459,6370,1419729071,5.0
163507,12316,1585422207,4.0
163508,12316,1585422207,4.0
163509,12316,1585422207,4.0
163510,12316,1585422207,4.0
163511,12316,1585422207,4.0
163512,12316,1585422207,4.0
163513,12316,1585422207,4.0
163514,12316,1585422207,4.0
163564,4267,1594200823,5.0
163565,4267,1594200823,5.0
163566,4267,1594200823,5.0
163567,4267,1594200823,5.0
163568,4267,1594200823,5.0
163569,4267,1594200823,5.0
163570,4267,1594200823,5.0
163571,4267,1594200823,5.0
163641,837,1596914521,3.0
163642,837,1596914521,3.0
163643,837,1596914521,3.0
163644,837,1596914521,3.0
163645,837,1596914521,3.0
163646,837,1596914521,3.0
163754,11868,1419729071,5.0
163831,12067,1594485755,3.0
163860,7769,039335038X,4.0
163908,2844,1101984597,3.0
163996,1282,1400052173,3.0
163997,1282,1400052173,3.0
163998,1282,1400052173,3.0
163999,1282,1400052173,3.0
164000,1282,1400052173,3.0
164001,1282,1400052173,3.0
164002,1282,1400052173,3.0
164003,1282,1400052173,3.0
164013,1282,1771641495,3.0
164081,1992,1101874937,2.0
164082,1992,1101874937,2.0
164083,1992,1101874937,2.0
164084,1992,1101874937,2.0
164085,1992,1101874937,2.0
164086,1992,1101874937,2.0
164087,1992,1101874937,2.0
164181,6316,1419729071,5.0
164260,10233,1400067820,3.0
164421,10226,1101870532,5.0
164586,11317,1848310358,5.0
164640,11959,1771641495,5.0
164641,11959,1771641495,5.0
164642,11959,1771641495,5.0
164643,11959,1771641495,5.0
164644,11959,1771641495,5.0
164645,11959,1771641495,5.0
164646,11959,1771641495,5.0
164647,11959,1771641495,5.0
164716,10800,1771641495,4.0
164717,10800,1771641495,4.0
164718,10800,1771641495,4.0
164719,10800,1771641495,4.0
164720,10800,1771641495,4.0
164721,10800,1771641495,4.0
164722,10800,1771641495,4.0
164723,10800,1771641495,4.0
164790,3063,1565126831,4.0
164872,8675,073521610X,5.0
164873,8675,073521610X,5.0
164874,8675,073521610X,5.0
164875,8675,073521610X,5.0
164876,8675,073521610X,5.0
164877,8675,073521610X,5.0
164878,8675,073521610X,5.0
164918,6049,067976867X,4.0
164945,6049,1400033721,4.0
164996,4617,1910701882,4.0
165230,2426,046509760X,4.0
165231,2426,046509760X,4.0
165232,2426,046509760X,4.0
165233,2426,046509760X,4.0
165234,2426,046509760X,4.0
165235,2426,046509760X,4.0
165236,2426,046509760X,4.0
165237,2426,046509760X,4.0
165238,2426,046509760X,4.0
165278,7630,1846144329,4.0
165279,7630,1846144329,4.0
165280,7630,1846144329,4.0
165281,7630,1846144329,4.0
165282,7630,1846144329,4.0
165283,7630,1846144329,4.0
165347,2101,1594200823,5.0
165409,6300,158333467X,4.0
165410,6300,158333467X,4.0
165411,6300,158333467X,4.0
165412,6300,158333467X,4.0
165413,6300,158333467X,4.0
165414,6300,158333467X,4.0
165415,6300,158333467X,4.0
165416,6300,158333467X,4.0
165494,7748,1594202435,5.0
165495,7748,1594202435,5.0
165496,7748,1594202435,5.0
165497,7748,1594202435,5.0
165498,7748,1594202435,5.0
165499,7748,1594202435,5.0
165585,8139,1585422207,3.0
165586,8139,1585422207,3.0
165587,8139,1585422207,3.0
165588,8139,1585422207,3.0
165589,8139,1585422207,3.0
165590,8139,1585422207,3.0
165591,8139,1585422207,3.0
165592,8139,1585422207,3.0
165740,10664,1439192812,5.0
165743,10664,076790818X,5.0
165802,12057,1594489254,4.0
165861,1344,038553082X,4.0
165862,1344,038553082X,4.0
165863,1344,038553082X,4.0
165864,1344,038553082X,4.0
165865,1344,038553082X,4.0
165866,1344,038553082X,4.0
165867,1344,038553082X,4.0
165974,4587,1400067820,4.0
165975,4587,1400067820,4.0
165976,4587,1400067820,4.0
165977,4587,1400067820,4.0
166004,11236,039335038X,5.0
166005,11236,039335038X,5.0
166006,11236,039335038X,5.0
166007,11236,039335038X,5.0
166008,11236,039335038X,5.0
166091,12340,1594489254,3.0
166092,12340,1594489254,3.0
166093,12340,1594489254,3.0
166094,12340,1594489254,3.0
166138,3639,057123545X,5.0
166239,4615,1439192812,4.0
166279,5653,1594200823,2.0
166280,5653,1596914521,4.0
166356,8493,039335038X,3.0
166421,11017,1101870532,5.0
166422,11017,1101870532,5.0
166423,11017,1101870532,5.0
166424,11017,1101870532,5.0
166425,11017,1101870532,5.0
166426,11017,1101870532,5.0
166427,11017,1101870532,5.0
166428,11017,1101870532,5.0
166539,10801,1570625190,3.0
166540,10801,1570625190,3.0
166541,10801,1570625190,3.0
166542,10801,1570625190,3.0
166543,10801,1570625190,3.0
166544,10801,1570625190,3.0
166545,10801,1570625190,3.0
166546,10801,1570625190,3.0
166617,1889,1594485755,4.0
166618,1889,1594485755,4.0
166619,1889,1594485755,4.0
166620,1889,1594485755,4.0
166621,1889,1594485755,4.0
166622,1889,1594485755,4.0
166623,1889,1594485755,4.0
166624,1889,1594485755,4.0
166625,1889,1594485755,4.0
166651,7689,1846144329,3.0
166652,7689,1846144329,3.0
166653,7689,1846144329,3.0
166654,7689,1846144329,3.0
166655,7689,1846144329,3.0
166656,7689,1846144329,3.0
166657,7689,1846144329,3.0
166658,7689,1846144329,3.0
166711,4924,902543522X,5.0
166712,4924,902543522X,5.0
166713,4924,902543522X,5.0
166714,4924,902543522X,5.0
166715,4924,902543522X,5.0
166716,4924,902543522X,5.0
166717,4924,902543522X,5.0
166718,4924,902543522X,5.0
166839,978,1400077427,2.0
166893,1657,1416588256,5.0
166976,6162,1419729071,5.0
167096,9803,1594489254,4.0
167097,9803,1594489254,4.0
167098,9803,1594489254,4.0
167099,9803,1594489254,4.0
167100,9803,1594489254,4.0
167189,7152,1439170916,5.0
167282,258,057123545X,4.0
167378,9986,048627263X,5.0
167478,5941,1400069289,5.0
167479,5941,1400069289,5.0
167480,5941,1400069289,5.0
167481,5941,1400069289,5.0
167482,5941,1400069289,5.0
167483,5941,1400069289,5.0
167484,5941,1400069289,5.0
167485,5941,1400069289,5.0
167539,5853,1419729071,5.0
167567,4146,1592406599,5.0
167568,4146,1592406599,5.0
167569,4146,1592406599,5.0
167570,4146,1592406599,5.0
167571,4146,1592406599,5.0
167572,4146,1592406599,5.0
167573,4146,1592406599,5.0
167574,4146,1592406599,5.0
167682,1804,1594488843,4.0
167707,5157,061861916X,5.0
167708,5157,061861916X,5.0
167709,5157,061861916X,5.0
167710,5157,061861916X,5.0
167711,5157,061861916X,5.0
167712,5157,061861916X,5.0
167713,5157,061861916X,5.0
167802,10288,1565126831,3.0
167803,10288,1565126831,3.0
167804,10288,1565126831,3.0
167805,10288,1565126831,3.0
167806,10288,1565126831,3.0
167807,10288,1565126831,3.0
167808,10288,1565126831,3.0
167809,10288,1565126831,3.0
167814,10288,1585422207,3.0
167932,7138,1592406599,3.0
167933,7138,1592406599,3.0
167934,7138,1592406599,3.0
167935,7138,1592406599,3.0
167936,7138,1592406599,3.0
167937,7138,1592406599,3.0
167938,7138,1592406599,3.0
168041,6398,1861978766,3.0
168109,2886,076790818X,3.0
168198,10772,039333810X,4.0
168247,7371,076790818X,3.0
168299,3012,1101874937,5.0
168367,12010,1565126831,4.0
168368,12010,1565126831,4.0
168369,12010,1565126831,4.0
168370,12010,1565126831,4.0
168371,12010,1565126831,4.0
168372,12010,1565126831,4.0
168373,12010,1565126831,4.0
168374,12010,1565126831,4.0
168452,2885,014311526X,4.0
168453,2885,014311526X,4.0
168454,2885,014311526X,4.0
168455,2885,014311526X,4.0
168456,2885,014311526X,4.0
168457,2885,014311526X,4.0
168458,2885,014311526X,4.0
168459,2885,014311526X,4.0
168528,5682,014311526X,4.0
168577,3565,067973337X,3.0
168581,3565,1910701882,5.0
168582,3565,039335038X,4.0
168640,10279,057123545X,4.0
168745,8513,1861978766,3.0
168952,2499,1861978766,3.0
168988,280,1594200823,5.0
168989,280,1594200823,5.0
168990,280,1594200823,5.0
168991,280,1594200823,5.0
168992,280,1594200823,5.0
168993,280,1594200823,5.0
168994,280,1594200823,5.0
169008,280,1565126831,3.0
169113,9704,1400067820,1.0
169160,2747,1476777616,4.0
169161,2747,1476777616,4.0
169162,2747,1476777616,4.0
169163,2747,1476777616,4.0
169164,2747,1476777616,4.0
169165,2747,1476777616,4.0
169166,2747,1476777616,4.0
169167,2747,1476777616,4.0
169332,6939,1400069289,4.0
169343,6916,057123545X,3.0
169455,10564,1419729071,5.0
169492,12237,039335038X,5.0
169608,1195,1400069289,3.0
169624,6557,1594202435,3.0
169628,6557,1400052173,4.0
169701,4513,1400063515,4.0
169741,4513,1400067820,3.0
169838,3416,1984819194,4.0
169965,10029,067976867X,4.0
169966,10029,067976867X,4.0
169967,10029,067976867X,4.0
169968,10029,067976867X,4.0
169969,10029,067976867X,4.0
169970,10029,067976867X,4.0
169971,10029,067976867X,4.0
169972,10029,067976867X,4.0
169973,10029,067976867X,4.0
170033,219,902543522X,4.0
170034,219,902543522X,4.0
170035,219,902543522X,4.0
170036,219,902543522X,4.0
170037,219,902543522X,4.0
170038,219,902543522X,4.0
170039,219,902543522X,4.0
170040,219,902543522X,4.0
170129,2898,1984819194,5.0
170130,2898,1984819194,5.0
170131,2898,1984819194,5.0
170132,2898,1984819194,5.0
170133,2898,1984819194,5.0
170134,2898,1984819194,5.0
170296,10679,1861978766,3.0
170297,10679,1861978766,3.0
170298,10679,1861978766,3.0
170299,10679,1861978766,3.0
170300,10679,1861978766,3.0
170301,10679,1861978766,3.0
170452,10784,1570625190,5.0
170453,10784,1570625190,5.0
170454,10784,1570625190,5.0
170455,10784,1570625190,5.0
170456,10784,1570625190,5.0
170457,10784,1570625190,5.0
170458,10784,1570625190,5.0
170516,3938,074320011X,5.0
170540,12388,014027541X,3.0
170541,12388,014027541X,3.0
170542,12388,014027541X,3.0
170543,12388,014027541X,3.0
170544,12388,014027541X,3.0
170545,12388,014027541X,3.0
170660,4005,1594205221,5.0
170661,4005,1594205221,5.0
170662,4005,1594205221,5.0
170663,4005,1594205221,5.0
170664,4005,1594205221,5.0
170665,4005,1594205221,5.0
170745,4363,033050889X,3.0
170775,1806,039335038X,5.0
170776,1806,039335038X,5.0
170777,1806,039335038X,5.0
170778,1806,039335038X,5.0
170779,1806,039335038X,5.0
170780,1806,039335038X,5.0
170781,1806,039335038X,5.0
170782,1806,039335038X,5.0
170863,5163,039330700X,3.0
170913,9299,1596914521,5.0
170990,8985,1984819194,4.0
171080,11324,1841157465,5.0
171081,11324,1841157465,5.0
171082,11324,1841157465,5.0
171083,11324,1841157465,5.0
171084,11324,1841157465,5.0
171085,11324,1841157465,5.0
171086,11324,1841157465,5.0
171087,11324,1841157465,5.0
171152,5842,1416588256,5.0
171153,5842,1416588256,5.0
171154,5842,1416588256,5.0
171155,5842,1416588256,5.0
171156,5842,1416588256,5.0
171157,5842,1416588256,5.0
171158,5842,1416588256,5.0
171203,1306,1594202435,4.0
171204,1306,1594202435,4.0
171205,1306,1594202435,4.0
171206,1306,1594202435,4.0
171207,1306,1594202435,4.0
171208,1306,1594202435,4.0
171209,1306,1594202435,4.0
171210,1306,1594202435,4.0
171291,7458,1565126831,4.0
171292,7458,1565126831,4.0
171293,7458,1565126831,4.0
171294,7458,1565126831,4.0
171295,7458,1565126831,4.0
171296,7458,1565126831,4.0
171297,7458,1565126831,4.0
171407,12028,1400069289,2.0
171459,7826,1594488843,5.0
171563,384,1101870532,4.0
171620,12292,067003830X,4.0
171646,12292,145162445X,4.0
171679,12292,059306173X,5.0
171729,4089,076790818X,5.0
171730,4089,076790818X,5.0
171817,408,1400067820,1.0
172016,5133,1439170916,5.0
172017,5133,1439170916,5.0
172018,5133,1439170916,5.0
172019,5133,1439170916,5.0
172079,3463,1861978766,4.0
172108,9124,158333467X,5.0
172132,9124,1473637465,5.0
172193,11856,1984819194,5.0
172194,11856,1984819194,5.0
172195,11856,1984819194,5.0
172196,11856,1984819194,5.0
172197,11856,1984819194,5.0
172198,11856,1984819194,5.0
172199,11856,1984819194,5.0
172200,11856,1984819194,5.0
172312,7098,039333810X,5.0
172338,11078,1984819194,4.0
172339,11078,1984819194,4.0
172340,11078,1984819194,4.0
172341,11078,1984819194,4.0
172342,11078,1984819194,4.0
172343,11078,1984819194,4.0
172430,7361,073521610X,4.0
172431,7361,073521610X,4.0
172432,7361,073521610X,4.0
172433,7361,073521610X,4.0
172434,7361,073521610X,4.0
172435,7361,073521610X,4.0
172436,7361,073521610X,4.0
172470,8702,067003830X,5.0
172597,3627,1400067820,1.0
172619,4471,067973337X,4.0
172735,364,1400067820,5.0
172736,364,1400067820,5.0
172737,364,1400067820,5.0
172738,364,1400067820,5.0
172739,364,1400067820,5.0
172780,7819,1594489254,5.0
172924,12220,1476777616,2.0
172977,12380,038553082X,4.0
173035,7948,1596914521,5.0
173036,7948,1596914521,5.0
173037,7948,1596914521,5.0
173038,7948,1596914521,5.0
173039,7948,1596914521,5.0
173132,4436,1400033721,3.0
173237,8174,067003830X,4.0
173238,8174,067003830X,4.0
173239,8174,067003830X,4.0
173240,8174,067003830X,4.0
173241,8174,067003830X,4.0
173242,8174,067003830X,4.0
173243,8174,067003830X,4.0
173376,7420,1101984597,3.0
173490,3797,076790818X,5.0
173542,1890,1101874937,5.0
173621,5135,1400033721,3.0
173713,10911,1594485755,5.0
173714,10911,1594485755,5.0
173715,10911,1594485755,5.0
173716,10911,1594485755,5.0
173717,10911,1594485755,5.0
173764,2186,1416588256,5.0
173848,902,1400077427,3.0
173849,902,1400077427,3.0
173850,902,1400077427,3.0
173851,902,1400077427,3.0
173852,902,1400077427,3.0
173853,902,1400077427,3.0
173854,902,1400077427,3.0
173922,5206,1419729071,3.0
173923,5206,1419729071,3.0
173924,5206,1419729071,3.0
173925,5206,1419729071,3.0
173974,6376,039330700X,5.0
174044,2699,159420411X,3.0
174065,2699,1439170916,4.0
174071,2699,1594485755,4.0
174092,5227,1594200823,2.0
174176,12318,1101874937,5.0
174234,10820,1101870532,5.0
174235,10820,1101870532,5.0
174236,10820,1101870532,5.0
174237,10820,1101870532,5.0
174238,10820,1101870532,5.0
174239,10820,1101870532,5.0
174240,10820,1101870532,5.0
174241,10820,1101870532,5.0
174294,4250,1851687793,4.0
174311,4250,1846144329,3.0
174457,10245,1771642483,4.0
174458,10245,1771642483,4.0
174459,10245,1771642483,4.0
174460,10245,1771642483,4.0
174461,10245,1771642483,4.0
174462,10245,1771642483,4.0
174463,10245,1771642483,4.0
174464,10245,1771642483,4.0
174465,10245,1771642483,4.0
174554,38,1861978766,2.0
174696,3652,068482471X,5.0
174706,3652,033050889X,5.0
174806,5042,1984819194,5.0
174814,5042,1473637465,5.0
174815,5042,1473637465,5.0
174816,5042,1473637465,5.0
174817,5042,1473637465,5.0
174818,5042,1473637465,5.0
174864,12119,061861916X,4.0
174888,12119,145162445X,3.0
174895,12119,1400033721,4.0
174902,12119,076790818X,5.0
174922,12119,039333810X,4.0
174965,7335,1416588256,4.0
175014,6346,1400052173,4.0
175093,4205,1771641495,4.0
175094,4205,1771641495,4.0
175095,4205,1771641495,4.0
